Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5,Frequency_6,Frequency_7,Frequency_8,Frequency_9,Frequency_10,Mean Frequency,Max Amplitude Frequency,Spectral Std Dev,Spectral Energy,Spectral Skewness,mean,absolute_mean,absolute_max,std,variance,peak_to_peak,peak,skewness,kurtosis,rms,crest_factor,impulse_factor,margin,power,shape_factor,clearance_factor,BPFO_data,BPFI_data,Hz,rpm,fault_type
30.0,19.0,120.0,29.0,299.0,1.0,209.0,7.0,49.0,151.0,3946.3311331980744,30.0,3066.5024717611977,35799187.19832801,6.592680794422228,3.2344511960626196e-05,0.26030248948079676,1.89348658855,0.3305419740835706,0.10925799663106385,3.4922012572700005,1.5987146687200002,0.03844978894981391,0.43539392519387876,0.33053551945292803,4.836740908710948,7.27417779340788,1.5986823242080397,0.10925372962001696,1.2698131320688446,17.331093365283927,7404.527465983627,4494.723849045786,25600,1800,0
30.0,60.0,17.0,1.0,141.0,59.0,90.0,180.0,209.0,99.0,3896.3276196992283,30.0,3080.9226988070445,37562232.955394566,6.824944948671694,-8.292214083128086e-05,0.2636683976009244,1.94390437567,0.3385641060262832,0.11462565388937632,3.53112554102,1.94390437567,0.21527836008640427,0.7583934654324311,0.3385575032781596,5.741725871817066,7.372534567499434,1.9439872978108315,0.11462118302594104,1.2840276133152053,16.95938154145605,8055.4224984789025,5126.901023647442,25600,1800,0
30.0,1.0,31.0,32.0,60.0,16.0,37.0,7.0,119.0,33.0,3889.1796478247284,30.0,3101.465627207664,33184499.128366694,7.064066370615336,0.00017504503168600587,0.2494734292151032,1.6123671704400002,0.3182431822162606,0.10127872302713205,3.0291274489300006,1.6123671704400002,0.18129075633356825,0.5246154448674916,0.31823701436701524,5.0665607633576375,6.463081761904874,1.6121921254083142,0.10127479731323186,1.275634905762337,15.920714859128527,6544.231946064952,4857.698009644966,25600,1800,0
30.0,60.0,269.0,329.0,59.0,239.0,292.0,120.0,299.0,358.0,3725.5132237965145,30.0,3024.954206057214,37057206.63178454,7.695470657977176,1.9269067162003547e-05,0.2654768543314084,1.6106941894600002,0.33630067211372944,0.11309814206414616,3.13938544359,1.6106941894600002,0.049978261358277785,0.3024401985257268,0.3362941039725319,4.789540376811244,6.067173703396711,1.610674920392838,0.11309372436668809,1.2667548921335292,14.242118194265007,7557.734783522246,3931.665160787072,25600,1800,0
90.0,299.0,29.0,31.0,30.0,150.0,39.0,5.0,60.0,15.0,3853.00876096725,509.0,3084.9626892553474,35473202.11532946,9.39466821709686,-3.958069061798246e-05,0.2606042261864866,1.71174468296,0.3290259795118944,0.10825809519376153,3.30738570514,1.71174468296,0.05838231658570312,0.3038829653930635,0.3290195552901893,5.20256214391352,6.568368855749435,1.711784263650618,0.10825386776335393,1.262525785191009,15.812318934432193,8216.242393585779,3795.836449961954,25600,1800,0
30.0,90.0,179.0,1.0,60.0,120.0,150.0,2.0,209.0,240.0,3842.161866988841,568.0,3085.737990666533,42521296.124202624,8.653914006392084,1.0343800026563195e-05,0.28469729799712834,2.05987492682,0.3602359402948819,0.1297699326801377,3.9087063578200003,1.8488314310000002,-0.007857215943222617,0.41304025013111456,0.36022890424161796,5.132379465474334,7.2353160402694705,1.8488210871999737,0.12976486345111676,1.2653049634677302,15.873903551680366,8022.175779021342,4108.648215680739,25600,1800,0
30.0,1.0,2.0,3.0,4.0,150.0,8.0,5.0,90.0,10.0,3907.371444778824,30.0,3110.0270928835844,29766892.83436575,7.113215195547281,0.0003550597033747451,0.2363986946825864,1.5322716795800002,0.3014070028373907,0.09084618135941885,2.9805194139600006,1.5322716795800002,0.12631792229575314,0.4961615298683699,0.30140132482991355,5.083825296536736,6.481726481770081,1.5319166198766254,0.09084275860922707,1.2749703429395263,16.86729578712248,6520.144922026948,3732.6248407027306,25600,1800,0
30.0,90.0,60.0,1.0,240.0,8.0,231.0,239.0,261.0,17.0,3758.136243877988,30.0,3067.270849212105,38705860.40325034,6.997614862900975,0.00013724812342435125,0.2692031933307714,2.07431141133,0.34369992823515444,0.11812964066885032,3.9859626656300002,2.07431141133,0.11723527579980912,0.6029857438216286,0.3436932424220032,6.035356984944906,7.70537446330097,2.0741741632065755,0.11812504488654987,1.2767056667106673,17.56030157129014,8177.383185208274,4406.485700819159,25600,1800,0
30.0,60.0,68.0,120.0,4.0,14.0,13.0,51.0,39.0,9.0,3911.999118647823,30.0,3072.403970061971,32132501.044529002,6.741547666634454,8.00629685128423e-05,0.246138798878326,1.57629183705,0.31315809930050353,0.09806799515750404,3.02034735167,1.44405551462,0.08863686022359317,0.4643650709698792,0.313151992867483,4.611356617586921,6.404077066408412,1.443975451651487,0.09806417063687614,1.2722577435761508,16.074085232280034,6995.403230138339,4343.512270671339,25600,1800,0
30.0,209.0,29.0,329.0,179.0,231.0,1.0,321.0,60.0,9.0,3823.5224660627714,30.0,3048.5377890591285,34948686.21344539,7.1963201414605305,9.734559628852836e-05,0.25575132478165735,1.80964459914,0.3265847156368975,0.10665757648763319,3.2887325777900003,1.80964459914,0.19254373885308906,0.5584070265311945,0.32657835122595485,5.541226454070537,7.075797557197205,1.8095472535437116,0.10665341948946312,1.276937085290818,16.96752535270362,7420.585713325318,4373.787912384582,25600,1800,0
30.0,1.0,2.0,4.0,210.0,29.0,3.0,90.0,299.0,329.0,3791.7810446578633,30.0,3059.015147282069,34069011.05780154,8.148674554722437,0.00018997756173092767,0.2526536211556898,1.5195692337500002,0.3224525427521253,0.10397564232731121,2.9796157600000006,1.4600465262500002,0.16330315138513035,0.5631277472480867,0.3224463005084647,4.528030012897208,6.014436788197125,1.4598565486882693,0.1039716167115951,1.2762385871753146,14.615231366124704,7366.045531853829,4812.603622096021,25600,1800,0
30.0,299.0,329.0,388.0,1.0,120.0,25.0,478.0,87.0,88.0,3658.146149811065,30.0,3001.601950971694,32772051.916480694,7.863936980828091,-3.2087234776352445e-05,0.24772267258509603,1.6345860674700001,0.31625957032272656,0.10002011582071564,3.03533091125,1.6345860674700001,0.06852448103347515,0.4511611277635157,0.3162533947041637,5.168596115779432,6.598451608859088,1.6346181547047764,0.10001620966190755,1.2766429144491263,16.343211495371765,7822.976218965913,3694.7005873902517,25600,1800,0
30.0,299.0,90.0,330.0,60.0,61.0,388.0,12.0,47.0,179.0,3741.1035317952865,30.0,3021.2842817389346,34692672.9381797,7.016550862826862,0.00017977814234970192,0.2578920832840873,1.8875114839500002,0.3253936433111581,0.10588102310730918,3.3413032574900003,1.8875114839500002,0.009108431257383604,0.289352065876876,0.32538733732039543,5.800814191154113,7.318997388030581,1.8873317058076506,0.1058769192884568,1.261718984068065,17.82741221254806,6846.203287807062,4152.5738554031,25600,1800,0
30.0,1.0,89.0,21.0,210.0,29.0,120.0,238.0,6.0,239.0,3555.071349201631,30.0,3009.638715645311,36534782.067540795,7.392454734844495,0.00026844072522481835,0.26426418186488115,1.6423318453700002,0.33391772661646446,0.1115010481487079,3.1798911217700003,1.5375592764000001,-0.0004172527953871521,0.23747273982364936,0.33391131237095517,4.604693580108077,6.21473494357146,1.5372908356747752,0.1114967645292936,1.2635511555693337,14.729861017074713,8592.26035409188,3783.5602541805047,25600,1800,0
30.0,239.0,149.0,270.0,52.0,91.0,59.0,508.0,120.0,329.0,3789.356542264949,538.0,3085.852913564043,36577989.13926195,10.2912589476494,-2.087292999531201e-05,0.2651737630857111,1.4678777849300002,0.3340948478920348,0.11161936738800186,2.8139540083600005,1.34607622343,0.030227057268114508,0.13747202526796487,0.3340883229354454,4.029102877953916,5.535531750384911,1.3460970963599954,0.11161500752181844,1.2598845340044418,13.151258218058716,7758.522060773015,3572.507298040944,25600,1800,0
60.0,90.0,30.0,239.0,89.0,210.0,299.0,29.0,479.0,1.0,3793.211145491948,509.0,3061.929263373409,37836096.828114465,9.82965317807299,0.0001996078820371896,0.2686942910214453,1.8230504258300002,0.3398131450368345,0.11547297353982475,3.5957734337800002,1.77272300795,0.013748294590467003,0.31721158522005144,0.3398065663637134,5.216859188214033,6.784849871203616,1.7725234000679628,0.11546850254389678,1.2646586761182523,15.788291920880718,8048.605224980808,3731.5988791237824,25600,1800,0
30.0,179.0,120.0,8.0,150.0,298.0,508.0,299.0,39.0,60.0,3895.091193560015,30.0,3061.8888968684378,31712292.636120867,7.859850497286235,0.00017579778804836774,0.24311904646737956,1.44264508175,0.31110411340590705,0.09678576937807548,2.73352270015,1.44264508175,0.08532814242425622,0.4719585659666943,0.31109808652759763,4.637267615022835,5.933903997700841,1.4424692839619517,0.09678201944113263,1.279612153173442,14.906127089314195,6980.798089418742,3599.205391052254,25600,1800,0
30.0,90.0,240.0,1.0,69.0,17.0,508.0,59.0,418.0,300.0,3840.573251215073,30.0,3065.069734342415,33874153.93236701,6.458928021607855,0.00018040591635025072,0.25165153415149344,2.19290378204,0.32152655152495974,0.10337932333553258,3.67360368397,2.19290378204,0.0886907678245361,0.5962193142567029,0.3215203220159792,6.820420458309368,8.714048930533755,2.19272337612365,0.10337531746925895,1.2776410169724017,21.213030689768967,6464.9835851325715,4195.468775971267,25600,1800,0
30.0,8.0,3.0,120.0,1.0,150.0,29.0,142.0,239.0,210.0,3865.848764623522,30.0,3055.946653772134,33748459.66899108,7.262639498611141,1.998652316262638e-05,0.2517514739115064,2.3419334162000003,0.32093297270057186,0.10299797296642602,3.8513792832900005,2.3419334162000003,0.12759669469810297,0.6406315076630626,0.32092670479472507,7.297408975977787,9.302560893936286,2.3419134296768376,0.10299394985040061,1.274775872444483,22.738553280087558,6865.188520863602,4725.437604202278,25600,1800,0
30.0,29.0,231.0,90.0,8.0,179.0,69.0,71.0,60.0,104.0,3848.0335891241575,30.0,3051.047134142151,34150841.619975336,6.851793397169065,-7.497407357435966e-05,0.25201126695471626,1.8191451772600002,0.32284019488695553,0.10422579143464743,3.5550174190300003,1.8191451772600002,0.20416891799535355,0.7262216990151447,0.3228338978123875,5.6349261635380765,7.218507328034986,1.8192201513335746,0.10422172557673907,1.2810296210700665,17.454567818689135,7562.314856800963,4243.841430695632,25600,1800,0
30.0,1.0,150.0,13.0,539.0,148.0,39.0,171.0,29.0,60.0,3786.8574224201147,569.0,3046.986596445095,38975639.71310384,8.612072056739938,0.00032660594220634126,0.27046208068028693,1.94811735697,0.3448913023269489,0.11895001042077888,3.51267390408,1.94811735697,0.1890327563268423,0.5022604599490013,0.34488472048777147,5.6486044212534905,7.202922317501759,1.9477907510277939,0.11894547042592825,1.2751684806250512,16.37823912078405,7449.551376353057,4911.19406495954,25600,1800,0
30.0,3.0,1.0,60.0,2.0,118.0,4.0,239.0,20.0,7.0,3752.549460082413,30.0,3041.240869569945,30917432.638339672,7.868212685261055,-0.0001709147323813357,0.2426517082554287,1.55213985516,0.30717202740981575,0.09435465442305661,2.9220871950600005,1.55213985516,0.11507348036256232,0.3177910552720311,0.30716607521377454,5.053096615828348,6.396575018240264,1.5523107698923815,0.0943509977622342,1.2658722966435267,16.450698900624385,6596.827963066983,3573.67758245051,25600,1800,0
30.0,60.0,29.0,90.0,89.0,10.0,4.0,59.0,179.0,299.0,3679.4686295610686,30.0,3021.762742501984,34478350.60097743,7.0232936986337355,0.0001282160011398871,0.2540900713591142,1.9226965922300001,0.32437808008299956,0.1052211388383329,3.5683463149400003,1.6456497227100002,0.06547360122481778,0.5175296333067374,0.3243717696045369,5.07334446741873,7.566988280752565,1.6455215067088602,0.10521704491637876,1.2766015132723985,18.273622812331055,7088.537394083499,4391.642801832134,25600,1800,0
30.0,120.0,329.0,328.0,359.0,330.0,238.0,15.0,239.0,418.0,3725.787357813474,239.0,3049.0710205515325,38213541.416291974,9.54322918773647,1.1097033420846798e-05,0.2703234528737233,1.4855051429200001,0.3415050267034566,0.11662568326372863,2.9410211878300005,1.4555160449100002,0.145805929593055,0.2383122369305859,0.34149835653800303,4.262146558084609,5.495287690091496,1.4555049478765794,0.11662112751815704,1.263295333451988,12.737873269907446,7964.984561626245,4197.517483832004,25600,1800,0
30.0,31.0,22.0,7.0,2.0,1.0,4.0,91.0,150.0,180.0,3684.5618907583034,30.0,3026.817629750897,31377070.82966084,7.229152185077906,0.0002869851024165027,0.24373951066786922,2.1277979565300003,0.30945187805375834,0.09576046483099813,3.9124614063700003,2.1277979565300003,0.09304776459395382,0.4633590036870019,0.30944596685393116,6.876153462793044,8.72980318496428,2.1275109714275837,0.09575680640216426,1.2695765491857272,22.220853393894185,8182.660192318834,3968.942265723418,25600,1800,0
30.0,31.0,479.0,269.0,61.0,120.0,1.0,4.0,89.0,91.0,3687.6859109041175,509.0,3039.2043472796904,33429020.050666027,8.904636574195742,1.8349588145249364e-05,0.25253275874333525,1.5450669292700001,0.31940994607689477,0.10202271365284482,2.94128373594,1.39621680667,0.0570123101201305,0.26046856779457617,0.3194037078238443,4.3713231013587155,6.118283176244662,1.3961984570818549,0.1020187285716197,1.2648010872461666,15.144934179270079,8048.551469702956,4079.784025696771,25600,1800,0
30.0,179.0,120.0,31.0,60.0,210.0,299.0,119.0,2.0,359.0,3789.8953799036044,240.0,3029.820243965926,33496721.342897277,7.88164436275485,0.00014501301042579138,0.25109760016301264,1.86320441358,0.3197342547691517,0.10222999367278479,3.37796840634,1.86320441358,0.08074227246176457,0.4227967319121899,0.31972804253995835,5.827466364158984,7.420239828538414,1.8630594005695744,0.10222602118643341,1.2733217773980747,18.226322339025646,7882.061594169552,3938.354336618214,25600,1800,0
30.0,1.0,90.0,60.0,270.0,299.0,78.0,68.0,449.0,106.0,3992.712271344378,30.0,3116.41091487435,34187244.10599974,6.943621275868731,-6.121919723408959e-07,0.2525432623506523,1.58613067675,0.32301187292368577,0.10433667004966733,3.1250124610100003,1.58613067675,0.1685946188820567,0.4833813313464166,0.32300556379055884,4.9105367044961135,6.280629552285117,1.5861312889419725,0.10433259423965677,1.2790108149552246,15.202638143038838,6263.778190478567,3914.3927371792456,25600,1800,0
30.0,1.0,90.0,14.0,11.0,538.0,3.0,12.0,150.0,8.0,3858.653266581711,30.0,3100.8452822584536,37217720.39661706,6.7177253920108715,0.00011773513292863403,0.26433138500712033,1.81160455131,0.33702871234226345,0.11358835294308416,3.29585801138,1.81160455131,0.14216484239001365,0.44194623070505923,0.3370221499935574,5.375327857070021,6.853535577174086,1.8114868161770714,0.1135839295862799,1.2749986157885829,15.949479454607886,8186.623561510249,4361.41244580649,25600,1800,0
30.0,179.0,29.0,180.0,90.0,299.0,141.0,329.0,120.0,209.0,3864.1351030580936,30.0,3078.2589205939876,33608689.45004228,7.301436802887323,-0.00011398812876791012,0.2520526040243131,1.66214140748,0.32026416219690534,0.1025691335876857,3.0444285085500002,1.66214140748,0.11484431411301049,0.38448081721866556,0.320257927017715,5.190008637594345,6.594422675830277,1.662255395608768,0.10256513981768406,1.2705995570147839,16.20571483093145,7692.924747268314,4327.111901268115,25600,1800,0
30.0,1.0,150.0,60.0,419.0,359.0,112.0,389.0,31.0,27.0,3903.6982628469045,30.0,3092.701681607745,36511017.18037238,8.476005969669378,0.00020242594807688284,0.2606192605365679,1.65798703965,0.3338126977190473,0.11143091715846806,3.3004251273400005,1.6424380876900002,0.2207406777762281,0.5495534067104435,0.3338062389987546,4.920333702019656,6.361721064807353,1.6422356617419234,0.11142660519449368,1.280819530803318,14.879633430059233,7629.266003632505,4876.278976297897,25600,1800,0
30.0,1.0,2.0,8.0,239.0,150.0,151.0,240.0,22.0,92.0,3800.4265485086694,30.0,3038.8097246948437,28836934.282078065,7.78427352433274,4.4332562508309004e-05,0.23341369389049793,1.41394551852,0.2966651927527557,0.08801023659102969,2.75507606825,1.3411305497300001,0.11189564426765389,0.34494580246662165,0.29665940154028625,4.520775484500784,6.0576802284073725,1.3410862171674918,0.08800680052224079,1.2709597136124282,16.066321126657392,6751.844882123653,3783.282086158814,25600,1800,0
30.0,1.0,2.0,329.0,4.0,3.0,90.0,448.0,31.0,209.0,3744.814791006374,30.0,3029.0022496230513,35165521.550946556,7.205410413218542,0.00011400784405836107,0.2583098016186792,1.6614575612400002,0.32760298803703825,0.10732371777079582,3.1760933328300003,1.6614575612400002,0.035999904915285576,0.3434747407437051,0.32759660906683646,5.071656773165893,6.432034521449049,1.6613435533959418,0.10731953827208968,1.2682314299108148,15.481408026818649,7898.311582922135,4550.451051637721,25600,1800,0
30.0,239.0,1.0,90.0,329.0,270.0,210.0,59.0,119.0,61.0,3889.1256550417347,30.0,3090.333283882242,34854265.407092325,8.802426816044584,0.00015405085709324726,0.2562300265146462,1.9302457681800003,0.3261518704950766,0.10637504262743722,3.4598345705000004,1.9302457681800003,0.06344332355078383,0.42086905948894415,0.3261455364123186,5.918357152494497,7.533253594186654,1.930091717322907,0.10637091092167902,1.2728622825696658,18.14636869661896,7688.087913934447,4019.049701772171,25600,1800,0
30.0,239.0,89.0,119.0,59.0,22.0,3.0,299.0,269.0,38.0,3887.029552277518,30.0,3099.490778025729,38613780.4839826,8.538001453717019,4.526229771124298e-05,0.27157419049661846,1.7907411352200002,0.3432876196132617,0.11784638977973948,3.4155982668500005,1.7907411352200002,0.10789861700390006,0.38650960169739745,0.3432809174335039,5.2165472773967405,6.593929754316244,1.790695872922289,0.11784178827398814,1.2640410224762442,15.196146981887582,7403.879945382777,4006.698755651555,25600,1800,0
30.0,239.0,69.0,90.0,270.0,359.0,21.0,240.0,231.0,269.0,3674.842260154914,30.0,3010.3341588522335,33488548.19848154,6.840053152365962,-0.00012077343073127662,0.25006625409844757,2.1415786794200002,0.31969364257374344,0.10220402510206844,4.124850615820001,2.1415786794200002,0.1391861100731118,0.7876680238222429,0.3196874210656443,6.698976995345245,8.56404510532993,2.1416994528507316,0.10220004718760255,1.2784108844202058,20.95477192382144,6750.081021526283,4086.1252611012465,25600,1800,0
30.0,31.0,90.0,150.0,179.0,117.0,59.0,8.0,119.0,14.0,4014.3925703035043,240.0,3122.953128431009,33353031.090222392,8.296937274451915,8.554311115590244e-05,0.24977518345647282,2.07247357456,0.31905059883773634,0.10179328461871817,3.50877231705,2.07247357456,0.12407851082232058,0.6316406801406989,0.3190443785444763,6.495878673728417,8.297355829672169,2.072388031448844,0.1017893154808311,1.2773261703962464,20.360423535319743,7840.008181855096,3352.9809914712673,25600,1800,0
30.0,90.0,270.0,7.0,29.0,1.0,84.0,59.0,60.0,449.0,3934.6573630617627,30.0,3115.29737055818,33173173.42713273,6.802358003865101,4.457464707608488e-06,0.2502393097372055,1.4943792709600001,0.3181820610030928,0.1012398239441759,2.94418397669,1.4943792709600001,0.1166166606805307,0.37548377567007485,0.3181758462374791,4.696708718249562,5.9718006436692805,1.4943748134952926,0.10123586912893592,1.2714862687705568,14.761361598592396,6776.722974183589,3764.7397783790175,25600,1800,0
30.0,90.0,29.0,240.0,232.0,12.0,329.0,239.0,2.0,479.0,3857.059444612704,30.0,3066.701298373489,40359068.240876965,7.22678184562282,3.0679670576198846e-05,0.27409664801999284,1.8848921086200001,0.3509584008247165,0.1231717991094424,3.6672781062500004,1.8848921086200001,0.08554879547866909,0.5781621069456997,0.3509515471747178,5.3708043853746705,6.876742646201622,1.8848614289494239,0.12316698846432819,1.2803934295070953,15.303549531584961,8106.6645944093425,4208.445099813014,25600,1800,0
30.0,1.0,68.0,232.0,90.0,151.0,188.0,15.0,9.0,209.0,3925.479330235621,30.0,3083.376473055287,34856613.776048,6.941535276430285,0.00014419609327083894,0.2549878683564243,1.9425525562700001,0.3261594981921269,0.10638001826094003,3.6431114685900003,1.7005589123200002,0.1468035778673043,0.5986050222172739,0.32615315945374557,5.213988774991985,7.618215599005216,1.7004147162267294,0.10637588342166038,1.279092850793379,18.261211975744263,7636.48764949384,4126.204943098468,25600,1800,0
30.0,1.0,60.0,2.0,9.0,329.0,209.0,4.0,3.0,8.0,3842.527870918891,30.0,3054.5437275926665,37154294.14889985,6.883239242348833,5.5210082757143527e-05,0.26206907406529417,2.02777323239,0.3367046492801521,0.11337002084687023,3.5964511742500003,2.02777323239,0.25528871801089326,0.6446393140508939,0.33669807722288575,6.022526915256675,7.73755255030505,2.027718022307243,0.11336559520558834,1.2847684467301848,17.887024971841203,6647.912753571697,5155.883794772492,25600,1800,0
30.0,1.0,60.0,2.0,3.0,299.0,209.0,210.0,28.0,29.0,3820.181156154071,30.0,3060.6280459863096,29593780.486445095,6.961742801322637,8.94531032497355e-05,0.2375353337521833,1.6277109704500001,0.30053257800581096,0.09031983044281885,3.2353559364500004,1.6277109704500001,0.062270818541244846,0.28029688455565127,0.3005267212553284,5.4161938201398465,6.852500403784829,1.6276215173467503,0.09031631018847787,1.2651874418349187,18.022336907400096,7570.896090136914,4447.479400959477,25600,1800,0
30.0,60.0,90.0,299.0,329.0,23.0,8.0,18.0,4.0,5.0,3747.269772069549,299.0,3035.3110985167327,35141578.49316454,8.038416530090604,-0.00015045006321458005,0.2586034987643453,1.6492765500900002,0.32748528034222985,0.10724660884082886,3.1431893383,1.6492765500900002,0.03592978600994723,0.3340122897155391,0.32747891839283383,5.036283123763032,6.377626590400148,1.6494270001532148,0.10724244199174032,1.266335992968339,15.378953700224631,6725.322749857813,4154.839085843426,25600,1800,0
30.0,299.0,5.0,1.0,269.0,90.0,239.0,238.0,61.0,329.0,3800.0183799986835,509.0,3067.5158528770576,39013074.91994953,8.428013810012855,0.00020073367735731103,0.2726993767877785,1.7506909455600002,0.3450590706821053,0.11906576225999811,3.1594795326600003,1.4087885871,0.059266099226572756,0.26427654436447323,0.3450523893062947,4.082825190494341,6.419856789487391,1.4085878534226428,0.11906115136598278,1.2653215176755728,14.704132502284821,7266.775444075034,3795.389960929506,25600,1800,0
30.0,239.0,91.0,119.0,89.0,270.0,53.0,180.0,209.0,120.0,3891.0969678343954,509.0,3092.3810818559377,36498355.12501461,9.362455072361744,4.048219940389061e-05,0.2640290911412922,1.5837738495300002,0.3337538519676341,0.1113916337032334,3.1496919833500003,1.5837738495300002,0.041681699396373714,0.27066124796874735,0.33374733547456764,4.745427696907224,5.998482374362534,1.5837333673305964,0.1113872839363736,1.2640551616184086,14.218623469036915,7656.90090327356,4081.071544872454,25600,1800,0
30.0,90.0,119.0,150.0,2.0,179.0,29.0,300.0,180.0,60.0,3903.3920680755064,240.0,3112.3524271705414,36953657.54622096,9.447160185775198,-2.4457824838855333e-05,0.2644325734584877,1.9754504450300001,0.3358280644383511,0.11278048886440932,3.47001899486,1.49456854983,0.04703488378009282,0.3784201443702506,0.33582150586681014,4.450484926426241,7.47052611254838,1.494593007654839,0.112776083802652,1.2699702668042503,17.516572471933504,8447.05505266613,3765.678949483699,25600,1800,0
30.0,90.0,1.0,39.0,23.0,6.0,359.0,231.0,52.0,55.0,3704.6834750760454,30.0,3009.2579914355815,36191454.92874217,6.876172651464044,0.0005120134596976448,0.26220141265167574,1.48466499089,0.3323427248106101,0.11045168673454094,2.95594368971,1.48466499089,0.14224378817039862,0.3147469108320582,0.3323366278410619,4.467352878118606,5.662307368504986,1.4841529774303024,0.11044763420476847,1.2674860309870184,13.442252535146661,7890.705934940294,4323.08087349159,25600,1800,0
30.0,270.0,89.0,20.0,300.0,330.0,240.0,28.0,328.0,359.0,3878.9903097824763,30.0,3077.1744590819103,32924003.80740322,6.843882575449426,0.0001845806611570773,0.24921891237476107,1.4458994571600001,0.3169918525583924,0.10048383458840159,2.7660420311700005,1.4458994571600001,0.11447188021385439,0.39169146478823125,0.3169857147495782,4.561402580246478,5.8017244493296705,1.445714876498843,0.10047994335530096,1.2719167728045988,14.389931053675497,7017.606094435051,3445.916130169111,25600,1800,0
30.0,90.0,270.0,232.0,68.0,31.0,20.0,8.0,150.0,52.0,3847.358072137082,30.0,3078.0654191221543,36565104.79179927,7.147235991513633,0.00011616283573577219,0.26290467997306244,1.7294184428800001,0.33405852340165737,0.11159509705729567,3.2582220451,1.5288036022200002,0.041192539844553504,0.30926537398829446,0.33405201869968487,4.576543522086617,6.578119655599887,1.5286874393842644,0.11159075119733461,1.2706202823544728,15.497865408413059,8163.537399927484,4526.830514789392,25600,1800,0
30.0,120.0,179.0,31.0,3.0,29.0,299.0,240.0,150.0,12.0,3975.8543495804265,30.0,3097.005597214138,30827972.538474143,7.016547448616506,0.00016051964838080271,0.24112068586673932,1.99116059124,0.30672381579306807,0.09407949917465996,3.3983983127600004,1.40723772152,0.15834228456117674,0.45236256540211883,0.3067178668046921,4.588052649753472,8.25794180239044,1.4070772018716193,0.09407584981722084,1.272051237338494,21.165480780759452,6756.157360649373,4186.145286389248,25600,1800,0
30.0,1.0,202.0,60.0,388.0,240.0,389.0,68.0,31.0,239.0,3852.1947968380096,30.0,3056.6412666732435,36942090.47508539,6.546041351186713,-6.570105017266745e-05,0.2618633417961505,1.6716725144500002,0.335773327937206,0.11274372775402647,3.3160192639200003,1.6716725144500002,0.18898976291020575,0.5661426778993506,0.33576677597217597,4.978671608022728,6.383759188986927,1.6717382155001728,0.11273932784674941,1.2822213818441077,14.827767260794426,7164.578608704685,5143.966715389688,25600,1800,0
30.0,1.0,29.0,60.0,449.0,37.0,329.0,50.0,90.0,149.0,3900.1545123125857,30.0,3070.0397784909587,28636068.039538432,8.002189978100054,0.00041227300316926807,0.23204481293453516,2.1522515653800003,0.29562372748704907,0.08739338825333706,3.3150423407200007,2.1522515653800003,0.18266670354586056,0.5570336508456428,0.2956182407849366,7.280510024230107,9.275154821009496,2.151839292376831,0.08739014428478074,1.2739704759887776,24.62808115256564,6966.202788340377,4627.208631084075,25600,1800,0
30.0,299.0,60.0,59.0,10.0,90.0,388.0,13.0,89.0,2.0,3787.4421050539386,30.0,3034.2125475231287,33624470.88856536,7.799857696668851,8.62839325911119e-06,0.25241279742737416,1.4880292701600002,0.3203438968105011,0.10262021222373699,2.93096498464,1.4880292701600002,0.07563542566651787,0.3328744629402651,0.3203376399044503,4.645190214312145,5.895221182627024,1.488020641766741,0.10261620353955327,1.2691022133955785,14.50091914174589,7654.964959941481,4020.6158109373036,25600,1800,0
1.0,30.0,3.0,90.0,9.0,5.0,2.0,4.0,8.0,6.0,3804.6091280942724,30.0,3082.2038450340374,37665597.37565441,7.440639591712674,0.00013450018107621423,0.266729103263245,2.00459572947,0.33901724203219136,0.1149326903951134,3.7455174430300002,2.00459572947,0.09406723452494521,0.4934270526918736,0.33901064695937383,5.913076027108452,7.515474333116131,2.004461229288924,0.1149282187518132,1.2709923394628273,17.44215433982243,7198.1411684489085,4244.1754610378,25600,1800,0
30.0,3.0,149.0,4.0,1.0,8.0,119.0,270.0,37.0,329.0,3822.2752681272673,30.0,3068.184943303499,36358225.79668033,8.861851314135377,0.0002268826588269078,0.26281768460884686,2.0175619407200003,0.33310180923058996,0.11095681531269236,3.4815344770800003,1.46397253636,0.09450952016065672,0.40918877385318675,0.3330953802869704,4.395055059300881,7.6766597488397705,1.463745653701173,0.11095253236852141,1.267400939106203,18.1840098432256,7774.675909570732,3856.7314188664436,25600,1800,0
90.0,60.0,299.0,150.0,29.0,89.0,300.0,5.0,478.0,210.0,3962.330070741161,509.0,3118.2673890486644,36601674.1367608,8.357410256233477,-6.46880729004935e-05,0.26307248047319115,1.98644327526,0.3342258947341459,0.11170694871084035,3.5037289510300003,1.98644327526,0.10487918438558108,0.32828011826597603,0.33421937282606057,5.943531215630085,7.550935284781458,1.9865079633329006,0.11170258917224528,1.270445970726002,17.78332346618131,6944.478537369873,3598.624950936997,25600,1800,0
30.0,1.0,23.0,269.0,61.0,149.0,120.0,150.0,179.0,270.0,3979.8554218656564,30.0,3130.740726640083,34182419.04842944,6.797450446997257,0.00021105617097269522,0.2536605328899605,2.09201203856,0.32298749062207893,0.10432091909834751,3.60545107923,2.09201203856,0.12871017854563033,0.5998752791935846,0.3229812509232771,6.477193436398415,8.247290245453863,2.0918009823890276,0.1043168884479649,1.2732814492011983,20.054394544211625,6681.181064833859,3575.0970828892905,25600,1800,0
